year_id,Grade_id,Location_id,Math Number Tested,Math Mean Scale Score,ELA Number Tested,ELA Mean Scale Score
11,5,10634,44,296.4545593,97,306.2061768
12,5,10634,25,271.1600037,86,303.558136
13,5,10634,97,312.2164917,97,311.2474365
14,5,10634,38,277.3157959,92,313.1956482
15,5,10634,89,601.8314819,99,601.9899292
16,5,10634,99,597.9293213,104,600.5673218
17,5,10634,40,590.2999878,68,598.9705811
12,0,10635,40,273.9500122,39,278.615387
13,0,10635,54,265.7962952,53,277.6603699
14,0,10635,44,287.75,44,292.2272644
15,0,10635,33,582.0606079,34,589.1764526
16,0,10635,46,587.2174072,46,587.5
17,0,10635,25,574.8400269,25,581.8800049
13,1,10635,41,259.4390259,40,279.0499878
14,1,10635,53,257.2264099,51,288.2549133
15,1,10635,38,584.3421021,36,587.861084
16,1,10635,47,587.2127686,47,585.6595459
17,1,10635,41,574.5609741,36,580.694458
14,2,10635,41,273.73172,40,278.5
15,2,10635,43,578.2790527,42,591.2857056
16,2,10635,41,584.8048706,40,585.0999756
17,2,10635,40,575.7999878,41,592.1219482
11,3,10636,112,264.2053528,110,264.0090942
12,3,10636,103,261.3106689,102,266.3333435
13,3,10636,76,262.0394592,73,258.4383545
14,3,10636,99,256.5757446,98,265.21429439999997
15,3,10636,95,585.3894653,98,584.5306396
16,3,10636,107,580.6729126,105,577.019043
17,3,10636,74,576.3919067,72,583.416687
12,4,10636,112,268.47320560000003,112,266.3214417
13,4,10636,113,261.6991272,110,272.4727173
14,4,10636,90,275.277771,89,280.7078552
15,4,10636,95,582.5999756,96,590.041687
16,4,10636,100,586.5300293,100,590.8400269
17,4,10636,86,582.7325439,78,597.7179565
13,5,10636,106,253.4716949,105,280.6952515
14,5,10636,110,255.4454498,110,280.6454468
15,5,10636,81,592.0370483,81,585.1728516
16,5,10636,92,578.1847534,90,586.6221924
17,5,10636,83,578.602417,79,586.0379639
11,3,10637,111,290.3603516,104,277.3942261
12,3,10637,112,295.2321472,109,286.3669739
13,3,10637,114,288.3771973,111,292.8558655
14,3,10637,146,299.7876587,143,294.4405518
15,3,10637,156,596.3910522,153,593.888916
16,3,10637,155,596.0193481,152,593.8486938
17,3,10637,139,586.0,133,599.5864868
12,4,10637,108,288.9907532,102,277.9902039
13,4,10637,111,300.522522,111,295.1982117
14,4,10637,120,300.8416748,122,306.5983582
15,4,10637,153,595.6209106,149,599.348999
16,4,10637,152,597.5855103,147,597.3673706
17,4,10637,153,592.8104858,150,602.5599976
13,5,10637,118,301.8135681,114,290.8070068
14,5,10637,111,292.9099121,106,309.7735901
15,5,10637,115,600.7043457,115,601.5478516
16,5,10637,151,602.7483521,149,601.7516479
17,5,10637,144,599.618042,135,603.2592773
11,3,10638,142,289.2816772,137,283.6350403
12,3,10638,127,285.4803162,118,287.5762634
13,3,10638,127,276.3464661,115,279.6087036
14,3,10638,145,282.1379395,144,287.8611145
15,3,10638,147,593.6394653,143,592.7762451
16,3,10638,147,594.1088257,143,591.8950806
17,3,10638,126,583.6349487,119,598.3613281
12,4,10638,152,287.0855408,143,288.4335632
13,4,10638,142,287.5070496,126,293.3095093
14,4,10638,144,279.9236145,131,289.6412354
15,4,10638,156,593.4295044,149,593.0671387
16,4,10638,155,597.9483643,151,595.5960083
17,4,10638,169,585.3846436,162,596.7839355
13,5,10638,108,278.0925903,133,298.5037537
14,5,10638,125,278.928009,143,289.3216858
15,5,10638,140,598.2928467,137,589.072998
16,5,10638,158,599.4746704,154,592.1168823
17,5,10638,155,592.045166,151,596.1986694
11,3,10639,68,274.2794189,70,290.6142883
12,3,10639,28,280.1071472,27,284.7407532
13,3,10639,47,269.1489258,47,277.2978821
14,3,10639,40,269.1499939,41,271.0487671
15,3,10639,65,576.446167,66,584.5908813
16,3,10639,53,576.8490601,54,582.4815063
17,3,10639,42,579.0,41,590.4146118
12,4,10639,40,288.9500122,40,280.5249939
13,4,10639,41,269.2438965,41,280.512207
14,4,10639,47,281.9574585,47,290.3191528
15,4,10639,56,578.3928833,58,585.8103638
16,4,10639,61,581.1639404,64,591.203125
17,4,10639,20,576.0999756,22,591.3181763
13,5,10639,31,272.5161438,31,287.3548279
14,5,10639,38,253.7105255,39,287.1794739
15,5,10639,58,586.3448486,58,585.7758789
16,5,10639,57,573.0701904,58,585.6206665
17,5,10639,20,579.3499756,20,590.0999756
10,0,10640,69,296.0289917,67,291.2537231
11,0,10640,87,285.3218384,85,280.4235229
12,0,10640,99,285.3030396,98,283.9489746
13,0,10640,95,287.1157837,93,293.3225708
14,0,10640,90,288.0,85,295.5646973
15,0,10640,70,582.6714478,70,586.0714111
16,0,10640,83,594.4337158,83,586.1204834
17,0,10640,65,587.3692017,67,588.2388306
10,1,10640,72,280.680542,72,277.6388855
11,1,10640,72,287.2083435,71,287.0
12,1,10640,83,293.6264954,80,290.6375122
13,1,10640,92,283.6195679,90,296.8555603
14,1,10640,88,281.8181763,86,286.8023376
15,1,10640,93,582.6236572,89,588.5056152
16,1,10640,71,591.1408691,68,590.6617432
17,1,10640,61,579.1311646,55,579.3818359
10,2,10640,62,279.4354858,61,277.7377014
11,2,10640,66,283.6666565,62,271.612915
12,2,10640,74,289.0946045,69,282.3768005
13,2,10640,89,293.7303467,87,285.1724243
14,2,10640,88,296.6590881,86,291.8721008
15,2,10640,74,588.4729614,72,589.111084
16,2,10640,87,583.5977173,86,584.4650879
17,2,10640,63,582.777771,61,589.6229248
10,3,10641,84,276.0238037,85,287.9411621
11,3,10641,83,265.0361328,82,276.3902588
12,3,10641,86,268.7092896,86,276.2325439
13,3,10641,75,272.0933228,75,284.9866638
14,3,10641,83,264.0963745,82,272.4512329
15,3,10641,90,585.2555542,90,588.833313
16,3,10641,82,583.5244141,82,586.6341553
17,3,10641,78,579.4743652,79,594.7214966
10,4,10641,70,272.842865,70,289.1000061
11,4,10641,79,281.9114075,80,285.0750122
12,4,10641,84,273.4285583,84,275.9761963
13,4,10641,86,275.0813904,85,282.870575
14,4,10641,69,277.4202881,67,297.4776001
15,4,10641,80,585.5374756,79,587.6835327
16,4,10641,81,586.7283936,84,587.0357056
17,4,10641,72,583.972229,73,592.8082275
10,5,10641,58,260.8103333,59,276.2372742
11,5,10641,72,276.4583435,71,284.3802795
12,5,10641,52,272.1923218,81,287.3209839
13,5,10641,85,261.0,84,287.0833435
14,5,10641,79,263.3038025,79,292.8227844
15,5,10641,75,589.0133057,75,594.960022
16,5,10641,81,583.7036743,78,590.0512695
17,5,10641,74,582.4189453,74,592.5675659
12,3,10642,107,274.757019,106,284.93396
13,3,10642,98,287.0816345,95,295.8105164
14,3,10642,98,271.6530762,97,290.8350525
15,3,10642,120,586.8666382,116,592.8534546
16,3,10642,116,589.2844849,114,588.9824829
17,3,10642,69,583.6087036,65,593.2307739
13,4,10642,102,279.9705811,101,291.3168335
14,4,10642,92,286.4673767,91,303.032959
15,4,10642,93,588.6558838,91,596.934082
16,4,10642,125,593.0079956,122,595.6393433
17,4,10642,101,588.5940552,101,597.7722778
14,5,10642,97,280.5567017,98,295.540802
15,5,10642,96,590.09375,88,592.1363525
16,5,10642,88,587.7954712,87,597.5287476
17,5,10642,104,589.8365479,101,598.8416138
16,3,10643,38,590.3421021,38,592.9473877
17,3,10643,54,588.0370483,52,597.0384521
17,4,10643,27,587.9259033,27,596.1851807
17,5,10643,52,589.8076782,55,599.6181641
17,3,10644,87,589.4022827,90,600.7444458
14,0,10645,95,321.3789368,88,308.9659119
15,0,10645,102,602.4019775,92,603.4891357
16,0,10645,95,611.9263306,92,602.8261108
17,0,10645,71,598.6478882,71,599.7887573
15,1,10645,102,601.3431396,99,600.0100708
16,1,10645,100,606.1199951,99,594.8687134
17,1,10645,84,594.2857056,81,594.0
16,2,10645,110,596.9000244,109,598.192688
17,2,10645,78,600.9230957,86,604.3023071
10,3,10645,113,306.7079773,110,299.5272827
11,3,10645,152,311.8421021,150,307.7133484
12,3,10645,125,306.3680115,124,301.919342
13,3,10645,118,317.6440735,117,312.7692261
14,3,10645,121,312.8347168,118,306.0423584
15,3,10645,135,606.3259277,130,604.7615356
16,3,10645,114,601.7719116,112,597.5089111
17,3,10645,113,596.8583984,119,602.8991699
10,4,10645,121,314.0909119,120,304.9249878
11,4,10645,114,315.5614014,116,302.1551819
12,4,10645,151,310.6159058,152,299.4473572
13,4,10645,132,303.5757446,130,312.8692322
14,4,10645,117,317.4017029,116,318.5603333
15,4,10645,125,605.2960205,122,605.6557617
16,4,10645,129,606.6434326,129,604.6124268
17,4,10645,117,601.1025391,125,607.3759766
10,5,10645,123,313.3658447,121,305.3305664
11,5,10645,123,322.1056824,122,314.9344177
12,5,10645,117,319.4102478,116,309.758606
13,5,10645,147,309.0612183,144,318.840271
14,5,10645,132,304.75,129,319.2945862
15,5,10645,117,610.6068115,117,608.3076782
16,5,10645,122,611.4754028,123,603.7642212
17,5,10645,112,604.0178833,128,601.4921875
10,0,10646,111,309.5765686,109,303.7614746
11,0,10646,89,309.5280762,87,295.1494141
12,0,10646,97,308.2783508,95,296.6421204
13,0,10646,113,310.0973511,104,312.7307739
14,0,10646,93,316.8279419,87,312.8045959
15,0,10646,77,599.6623535,74,603.4459229
16,0,10646,91,603.6813354,88,599.7727051
17,0,10646,85,600.788208,84,602.0238037
10,1,10646,92,323.4782715,90,305.2555542
11,1,10646,103,325.6893311,102,307.8725586
12,1,10646,89,311.4269714,87,303.4597778
13,1,10646,93,316.9677429,89,314.6404419
14,1,10646,114,309.1491089,110,310.7090759
15,1,10646,89,605.5505371,88,604.0795288
16,1,10646,72,604.888916,70,606.9000244
17,1,10646,85,598.0117798,86,604.5930176
10,2,10646,79,311.6202393,77,296.7792358
11,2,10646,93,333.3225708,92,306.0760803
12,2,10646,103,323.2135925,100,307.7600098
13,2,10646,88,312.1477356,83,298.108429
14,2,10646,82,322.3902588,81,304.9629517
15,2,10646,114,605.4210815,111,604.2252197
16,2,10646,86,606.0232544,85,600.4353027
17,2,10646,74,600.1351318,72,602.430542
10,3,10647,374,293.4411621,356,288.5140381
11,3,10647,330,296.7939453,314,296.480896
12,3,10647,316,300.392395,302,297.5231934
13,3,10647,303,308.0296936,285,304.9613953
14,3,10647,348,296.5833435,336,299.2410583
15,3,10647,323,597.4984741,313,602.300293
16,3,10647,310,596.8612671,296,599.0033569
17,3,10647,216,597.7592773,210,605.2047729
10,4,10647,370,282.6783752,346,291.3901672
11,4,10647,400,292.8674927,378,294.8306885
12,4,10647,348,296.3764343,333,289.7267151
13,4,10647,324,298.8611145,300,304.8933411
14,4,10647,321,305.9002991,305,310.2918091
15,4,10647,370,598.7729492,356,601.4522705
16,4,10647,330,601.7636108,314,602.0987549
17,4,10647,270,599.4000244,264,607.0870972
10,5,10647,394,288.4873047,373,289.4772034
11,5,10647,389,295.2313538,371,291.7358398
12,5,10647,404,299.2376099,388,293.6881409
13,5,10647,345,297.3159485,332,304.9758911
14,5,10647,355,297.0281677,337,311.7982178
15,5,10647,335,604.5253906,322,602.4751587
16,5,10647,380,603.4105225,370,600.0134888
17,5,10647,263,592.6045532,306,600.1339722
10,0,10648,136,316.3529358,129,298.2713318
11,0,10648,153,318.4117737,143,306.5524597
12,0,10648,166,319.2469788,161,302.8074646
13,0,10648,156,327.7435913,147,315.8775635
14,0,10648,153,327.6078491,140,311.4356995
15,0,10648,134,607.7388306,130,603.5615234
16,0,10648,114,608.4385986,112,607.875
17,0,10648,106,606.1886597,105,608.5714111
10,1,10648,164,318.9085388,159,305.4465332
11,1,10648,135,324.9259338,132,304.7651367
12,1,10648,141,332.8085022,139,317.5899353
13,1,10648,165,328.8848572,164,316.5548706
14,1,10648,142,332.6549377,138,319.644928
15,1,10648,135,616.1925659,134,608.5820923
16,1,10648,127,612.9133911,126,604.0396729
17,1,10648,122,612.7622681,120,609.708313
10,2,10648,126,319.9841309,123,309.3170776
11,2,10648,160,331.59375,159,309.6037598
12,2,10648,141,328.6737671,135,307.4740601
13,2,10648,136,341.2058716,133,315.0676575
14,2,10648,153,330.6143799,152,309.8881531
15,2,10648,136,612.6397095,133,610.4285889
16,2,10648,132,614.2272949,130,605.3153687
17,2,10648,114,610.8508911,113,613.911499
10,0,10649,206,323.1553345,206,315.237854
11,0,10649,205,326.5902405,195,318.3333435
12,0,10649,240,322.9375,234,310.2649536
13,0,10649,213,328.2582092,209,330.196167
14,0,10649,221,323.7466125,212,320.6320801
15,0,10649,244,610.0122681,241,612.3112183
16,0,10649,212,608.5613403,202,612.4108887
17,0,10649,164,608.7255859,158,613.4936523
10,1,10649,207,313.3429871,206,311.6990356
11,1,10649,209,321.028717,206,317.2864075
12,1,10649,209,320.5885315,206,316.6941833
13,1,10649,240,314.3083191,233,316.2145996
14,1,10649,214,319.9018555,210,326.157135
15,1,10649,221,606.3212891,218,607.9266357
16,1,10649,233,607.9828491,226,606.3894043
17,1,10649,189,603.9047852,189,605.5184937
10,2,10649,199,314.8492432,196,309.790802
11,2,10649,219,319.6438293,211,312.990509
12,2,10649,209,324.83255,202,313.2128601
13,2,10649,205,321.2195129,198,316.9040527
14,2,10649,234,319.7179565,227,315.5021973
15,2,10649,214,609.4299316,216,608.666687
16,2,10649,218,609.5871582,216,610.236084
17,2,10649,191,604.7329712,183,612.480896
10,0,10650,129,318.7364197,126,308.9920654
11,0,10650,107,319.7944031,103,308.2330017
12,0,10650,126,325.9126892,125,315.6080017
13,0,10650,136,329.9117737,135,322.6889038
14,0,10650,113,337.1239014,114,322.3596497
15,0,10650,117,612.7350464,115,614.2000122
16,0,10650,128,606.734375,125,605.2559814
17,0,10650,113,608.5397949,112,610.5089111
10,1,10650,143,312.5524597,141,307.4397278
11,1,10650,135,324.0592651,131,308.4580078
12,1,10650,112,321.3303528,108,309.7592468
13,1,10650,123,331.0243835,122,316.7131042
14,1,10650,147,324.9931946,148,319.0810852
15,1,10650,107,614.2149658,107,609.7196045
16,1,10650,117,613.9316406,115,610.1391602
17,1,10650,100,608.8499756,97,606.1546631
10,2,10650,140,311.28570560000003,138,306.5652161
11,2,10650,142,322.9084473,140,306.0571289
12,2,10650,130,328.4846191,130,308.553833
13,2,10650,113,326.5309753,112,309.5625
14,2,10650,125,327.6640015,122,319.7786865
15,2,10650,142,610.9295654,140,608.9785767
16,2,10650,109,611.3577881,109,607.1376343
17,2,10650,107,608.5140381,105,608.1714478
10,3,10650,148,312.4932556,147,305.5986328
11,3,10650,162,316.6728516,159,307.1824036
12,3,10650,155,317.4645081,155,308.9677429
13,3,10650,170,315.0941162,165,312.8848572
14,3,10650,165,318.7151489,161,314.559021
15,3,10650,159,605.8427734,158,608.4620361
16,3,10650,166,608.5541992,168,608.7559814
17,3,10650,148,602.1756592,146,610.253418
10,4,10650,137,313.0510864,137,305.8467102
11,4,10650,150,316.5866699,143,310.510498
12,4,10650,150,320.0,149,306.577179
13,4,10650,157,318.8216553,152,315.0131531
14,4,10650,166,318.6927795,163,321.7730103
15,4,10650,155,605.2128906,150,610.460022
16,4,10650,165,604.7757568,159,607.0377197
17,4,10650,130,607.0153809,139,616.1151123
10,5,10650,149,319.3892517,145,302.2138062
11,5,10650,142,319.8309937,141,303.9929199
12,5,10650,153,312.5947571,153,308.0196228
13,5,10650,153,310.098053,151,316.8211975
14,5,10650,164,306.6646423,163,321.8404846
15,5,10650,165,607.1333618,164,609.9207153
16,5,10650,150,609.5933228,146,612.3630371
17,5,10650,112,598.3392944,133,611.6015015
10,0,10651,312,314.7980652,300,299.4100037
11,0,10651,298,321.1208191,287,302.7839661
12,0,10651,300,322.4166565,291,303.6357422
13,0,10651,276,329.1775513,261,311.352478
14,0,10651,265,340.4301758,253,311.5296326
15,0,10651,254,609.9685059,245,599.767334
16,0,10651,221,612.2217407,214,603.9439087
17,0,10651,189,609.666687,183,608.0109253
10,1,10651,317,320.0410156,300,296.3866577
11,1,10651,293,328.4232178,289,305.3356323
12,1,10651,295,333.9593201,286,307.755249
13,1,10651,277,334.1696777,269,314.9293823
14,1,10651,261,335.9770203,257,313.3385315
15,1,10651,237,619.0042114,230,607.5825806
16,1,10651,225,616.0578003,223,603.6188354
17,1,10651,238,613.9915771,233,605.8369141
10,2,10651,289,331.3633118,279,310.4480286
11,2,10651,312,340.5224304,310,302.4903259
12,2,10651,288,344.3263855,281,306.5302429
13,2,10651,283,347.300354,275,303.9891052
14,2,10651,265,338.8226318,253,316.5217285
15,2,10651,231,621.675354,228,604.5526123
16,2,10651,232,622.5646362,227,606.0881348
17,2,10651,203,615.3349609,194,609.6391602
10,0,10652,74,321.8108215,74,314.1756897
11,0,10652,91,308.615387,90,305.0111084
12,0,10652,99,307.747467,95,315.505249
13,0,10652,92,316.9565125,88,317.2613525
14,0,10652,89,310.1797791,85,306.5411682
15,0,10652,79,606.4050903,79,610.3670654
16,0,10652,112,601.4464111,104,608.1826782
17,0,10652,98,600.1428833,96,609.520813
10,1,10652,76,323.8815918,73,312.6438293
11,1,10652,79,318.6835327,75,313.7866516
12,1,10652,95,308.07366939999997,93,306.2043152
13,1,10652,105,308.2571411,102,322.9411621
14,1,10652,93,327.3656006,92,318.0652161
15,1,10652,87,607.8620605,86,607.9650879
16,1,10652,90,603.2111206,86,601.4650879
17,1,10652,117,607.3247681,116,603.4310303
10,2,10652,86,323.9186096,86,310.3604736
11,2,10652,82,328.512207,80,307.3250122
12,2,10652,81,331.0864258,80,315.875
13,2,10652,91,314.4835205,87,309.0574646
14,2,10652,101,316.6237488,98,316.0101929
15,2,10652,99,610.2727051,95,608.0736694
16,2,10652,84,612.916687,83,609.0482178
17,2,10652,101,603.3564453,100,607.6599731
10,0,10653,93,311.2043152,93,305.3978577
11,0,10653,87,316.9310303,85,304.6470642
12,0,10653,91,313.0879211,88,310.7386475
13,0,10653,85,316.0470581,81,316.8641968
14,0,10653,70,317.9571533,70,312.78570560000003
15,0,10653,80,606.25,80,603.7625122
16,0,10653,72,605.930542,72,599.013916
17,0,10653,71,612.7042236,68,607.2205811
10,1,10653,86,312.7209167,85,303.7647095
11,1,10653,90,322.8888855,89,311.7640381
12,1,10653,83,309.108429,82,313.8292542
13,1,10653,93,315.1290283,92,316.3369446
14,1,10653,84,314.2261963,81,318.2839355
15,1,10653,70,609.7142944,69,605.9710083
16,1,10653,87,608.6322021,82,603.1341553
17,1,10653,87,606.241394,84,605.3214111
10,2,10653,85,309.8352966,85,303.8235168
11,2,10653,81,318.1481628,82,309.3780518
12,2,10653,78,314.7564087,77,303.311676
13,2,10653,78,315.8461609,78,311.2179565
14,2,10653,96,316.3229065,93,305.6451721
15,2,10653,98,601.7244873,94,601.8404541
16,2,10653,68,611.0,66,607.4545288
17,2,10653,82,605.5487671,85,608.6470337
10,0,10654,171,312.3333435,159,303.92453
11,0,10654,185,318.4540405,173,297.5838013
12,0,10654,210,318.1952515,200,304.2099915
13,0,10654,237,321.362854,224,311.9285583
14,0,10654,230,322.3304443,217,309.3225708
15,0,10654,230,608.0043335,224,605.5446167
16,0,10654,197,612.6801758,199,607.809021
17,0,10654,149,609.550354,146,606.2944946
10,1,10654,166,308.0361328,154,298.7467651
11,1,10654,185,323.2540588,176,298.9318237
12,1,10654,178,327.1460571,173,307.2369995
13,1,10654,202,322.5247498,196,310.7346802
14,1,10654,230,324.482605,222,308.6441345
15,1,10654,213,610.6572876,204,604.2598267
16,1,10654,227,612.4317017,219,604.6483765
17,1,10654,168,609.4821167,166,603.4578247
10,2,10654,171,318.9239807,164,307.8902588
11,2,10654,160,326.2999878,153,301.0326843
12,2,10654,178,330.2303467,175,301.1314392
13,2,10654,179,328.5530701,172,302.616272
14,2,10654,193,329.8497314,187,306.5828857
15,2,10654,208,610.5865479,206,602.7524414
16,2,10654,201,615.3532104,199,603.4572754
17,2,10654,158,608.2404785,156,605.0640869
10,0,10655,90,311.2111206,90,304.7666626
11,0,10655,91,314.032959,87,304.379303
12,0,10655,63,308.6349182,61,304.3606567
13,0,10655,72,305.6388855,70,307.1285706
14,0,10655,56,317.6428528,56,313.625
15,0,10655,55,597.3818359,54,596.3148193
16,0,10655,54,601.888916,50,601.0800171
17,0,10655,48,603.645813,46,605.8695679
10,1,10655,73,311.1780701,73,302.1369934
11,1,10655,89,318.5730286,87,304.8161011
12,1,10655,92,316.2826233,90,303.0222168
13,1,10655,65,306.7538452,64,309.828125
14,1,10655,66,317.0151367,67,319.537323
15,1,10655,58,606.0861816,58,598.8620605
16,1,10655,59,600.7966309,55,598.690918
17,1,10655,50,600.5599976,49,608.4898071
10,2,10655,76,315.0526428,76,297.6447449
11,2,10655,75,325.2000122,74,308.7026978
12,2,10655,90,326.5,89,308.584259
13,2,10655,92,319.5978394,90,305.1777649
14,2,10655,68,308.5882263,65,302.7538452
15,2,10655,67,600.1044922,69,601.1738892
16,2,10655,64,605.375,61,598.8197021
17,2,10655,57,607.0,56,607.2321167
10,3,10655,65,321.0307617,66,292.6666565
11,3,10655,67,314.9552307,66,292.1212158
12,3,10655,70,312.1428528,69,301.6666565
13,3,10655,90,324.4666748,86,315.2092896
14,3,10655,86,326.5,84,312.4166565
15,3,10655,71,606.87323,70,604.9000244
16,3,10655,74,608.1351318,72,604.5
17,3,10655,66,610.8181763,64,612.0
10,4,10655,57,315.3859558,57,295.3859558
11,4,10655,63,323.4603271,63,309.9206238
12,4,10655,65,318.6307678,64,294.296875
13,4,10655,70,320.3285828,66,308.1212158
14,4,10655,88,320.6590881,88,315.4431763
15,4,10655,89,607.6516724,88,610.1363525
16,4,10655,73,605.6027222,73,603.2328491
17,4,10655,81,607.6296387,80,609.3375244
